"","Ind","Treatment","LAT","POP","FAM","FT","FlwrVeg","PC1_avg","PC2_avg","PC1_skew","PC2_skew","PC1_var","PC2_var","Fit","Dam"
"68","E1-160","Sprayed",38.7966,"2","2-74",671.166666666667,121.333333333333,0.756775284161771,0.610164022146207,0.704199764523649,-0.418113086514881,0.167022216696058,0.20027758764979,17.0539057859532,0.0666666666666667
"69","E1-161","Sprayed",43.69717,"10","10-80",542.333333333333,81.1666666666667,-0.977820325706197,-0.0657196885664245,0.27092210429435,-0.00580649899148649,0.00612956193110909,0.288849530963317,12.5839057859532,0.133333333333333
"70","E1-162","Sprayed",38.7966,"2","2-46",727.7,116,0.829030057258142,0.217845604823587,0.648787947142213,0.16343618290754,0.140918545264781,0.598299076029966,9.04390578595318,0.111111111111111
"71","E1-163","Sprayed",45.76868,"18","18-50",493.2,86,-1.03467264336594,0.281190306673361,0.176196154256234,-0.697235941465016,0.215847699910344,0.715516634916492,19.5339057859532,0
"72","E1-164","Sprayed",43.69717,"10","10-76",803.817777777778,103.333333333333,0.761710483894743,-0.47498597685053,0.350281210530014,-0.48629971638529,0.627357598870505,1.23999068372541,9.19390578595318,0
"73","E1-165","Sprayed",44.75284,"16","16-70",518.7,99.3333333333333,-0.529817589654239,0.576494363527784,0.695638273287223,-0.387304775106323,0.181240217608165,0.741370474596201,19.9039057859532,0
"74","E1-166","Sprayed",41.97527,"8","8-12",746.517777777778,103.666666666667,0.536275764542637,-0.229547279734444,-0.630151529198005,0.692906857949817,0.362070866480103,0.0691446931411147,29.9639057859532,0
"75","E1-167","Sprayed",40.23327,"3","3-53",833.751111111111,97.3333333333333,0.704666053414943,-0.77801314612536,-0.292491299784615,-0.530127051854715,0.827129328013181,0.837128405441471,8.12686230769231,0.166666666666667
"76","E1-168","Sprayed",41.97527,"8","8-75",474.833333333333,112,-0.329983261720252,1.13681119063141,-0.524111729487963,-0.621462402004137,1.58546845684935,1.533119604255,59.9939057859532,0.0476190476190477
"77","E1-169","Sprayed",38.7966,"2","2-21",603.333333333333,116.666666666667,0.33803091784851,0.748852699761149,0.680870184996547,-0.699234027066681,0.106512959028202,0.460050593937814,23.7239057859532,0
"78","E1-17","Sprayed",44.29771,"14","14-20",534.45,83.25,-0.947699274772877,0.0291841215261766,-2.32946279816906e-15,0,0.0103512544186687,0.879680021597371,13.9797357859532,0.2
"79","E1-170","Sprayed",43.69717,"10","10-54",518.7,105.166666666667,-0.35478278421798,0.75152916896417,0.0650541081282404,-0.698997500359639,0.0177751517095089,0.395683072056094,31.5639057859532,0
"80","E1-171","Sprayed",40.23327,"3","3-46",782.884444444444,91,0.305625113541349,-0.759047783770791,-0.287548388046805,0.226859702852357,0.13779758308228,0.225987604878838,4.61269230769231,0.166666666666667
"81","E1-172","Sprayed",40.06813,"4","4-64",542.333333333333,82.3333333333333,-0.942813364618945,-0.0307127274791473,-0.620689211094671,-0.698959610361818,0.032894839769134,0.154491468017543,44.2339057859532,0.111111111111111
"82","E1-173","Sprayed",44.75284,"16","16-52",493.2,99,-0.644595076965133,0.671267873074451,0.706156457970147,-0.600517620209623,0.0770226036083762,0.931322343157477,51.6439057859532,0.0416666666666667
"83","E1-174","Sprayed",41.97527,"8","8-55",855.517777777778,93.6666666666667,0.684079993325252,-0.977470841441266,-0.64802752318885,-0.253830303180958,1.99027324380238,0.221014083119357,17.3697357859532,0.0833333333333333
"84","E1-175","Sprayed",47.73136,"19","19-69",616.066666666667,70.3333333333333,-0.999926268263003,-0.69374302334431,-0.593190821641887,-0.514719896015907,0.165366498738506,0.982005311517053,6.68390578595318,0
"85","E1-176","Sprayed",46.75552,"22","22-45",515.933333333333,92.8333333333333,-0.736224172030579,0.392823379503168,-0.698594554696732,0.136243897083258,0.0213327297332122,0.481779067064309,32.8839057859532,0
"86","E1-177","Sprayed",38.8235,"1","1-12",691.333333333333,123.5,0.904649880587315,0.592315281187706,-0.326243484661154,0.40873379489974,0.56979926883941,0.690672596879692,37.9439057859532,0.0416666666666667
"87","E1-178","Sprayed",45.76868,"18","18-2",440.8,82.1666666666667,-1.36499889267331,0.381470811692835,0.699023284449201,-0.510423435536501,0.061222385945615,0.926371628623081,28.8639057859532,0
"88","E1-179","Sprayed",44.54749,"12","12-68",603.333333333333,96.6666666666667,-0.262088415075805,0.148733366836395,0.130889008169801,-0.407984999778245,0.0103606100044379,0.43375425028665,17.1439057859532,0
"89","E1-18","Sprayed",45.76868,"18","18-3",493.2,90.1666666666667,-0.909647782340039,0.406215167699352,-0.426293499263294,-0.70455541374413,0.163883819279922,0.517331041663207,36.1439057859532,0
"90","E1-180","Sprayed",45.02376,"17","17-70",610.5,121.166666666667,0.502504476465235,0.854432840960485,-0.508232736166733,-0.687920784865964,0.477672665482644,0.411305761684976,20.2939057859532,0.037037037037037
"91","E1-181","Sprayed",45.02376,"17","17-48",604.284444444444,92.8333333333333,-0.37320332091658,0.0298025283894342,-0.146504829417631,0.560980641821134,0.0475797929662394,0.49276394794169,12.3639057859532,0.222222222222222
"92","E1-182","Sprayed",40.23327,"3","3-75",820.817777777778,96,0.611517060775043,-0.764880064542104,-0.255766871197106,-0.680518272142781,0.0280650045900662,0.200151275126147,5.60390578595318,0
"93","E1-183","Sprayed",44.2915,"15","15-56",446.233333333333,80,-1.40768710636246,0.294133169915025,0.705182556847322,-0.707019742108564,0.147292168327394,1.75176107535053,23.2139057859532,0
"94","E1-184","Sprayed",44.29771,"14","14-17",566.633333333333,101.166666666667,-0.277856106043827,0.434554757620347,-0.398833033984499,-0.52800256796468,0.0105025392001731,0.857630921567528,11.4539057859532,0
"95","E1-185","Sprayed",44.54749,"12","12-3",542.333333333333,101.333333333333,-0.372699998340846,0.539400638799369,-0.465765557053459,-0.604188273492633,0.053697247965823,0.475825112883152,32.2339057859532,0
"96","E1-186","Sprayed",45.02376,"17","17-21",711.617777777778,95,0.132825430268927,-0.346200367328768,-0.174111485426101,0.32587112685804,0.250644097954167,1.96449407902052,12.9539057859532,0.0666666666666667
"97","E1-187","Sprayed",40.23327,"3","3-24",815.617777777778,112.166666666667,1.0752475375622,-0.258417619767948,-0.534435458494345,0.693322897204036,0.1806163168061,0.246346771216384,15.3039057859532,0.0555555555555557
"98","E1-188","Sprayed",44.6076,"13","13-33",466.8,97.6666666666667,-0.79307648969032,0.739733374742954,-0.0397835157084516,-0.692458577850432,0.138848269853082,1.74950632525229,43.6039057859532,0.0476190476190477
"99","E1-189","Sprayed",41.42692,"5","5-28",579.033333333333,88.8333333333333,-0.59698004054255,0.0135315148455154,-0.658508624510899,0.200863389259208,0.0448395263669438,0.247338926810303,11.0139057859532,0.166666666666667
"100","E1-19","Sprayed",40.06813,"4","4-14",840.284444444444,120.5,1.42664872214646,-0.10971936024835,0.675510010823584,-0.702633913397505,0.0163363465158874,0.243559463180009,19.6239057859532,0
"101","E1-190","Sprayed",38.7966,"2","2-35",727.7,123.333333333333,1.04907381266372,0.43788936022933,0.534555483626381,-0.412076437850854,0.419095396966494,0.417961130730279,24.5239057859532,0.133333333333333
"102","E1-191","Sprayed",43.28958,"11","11-58",932.451111111111,127.666666666667,2.02038985324917,-0.273374969421534,0.658556570886279,-0.68707149635711,0.0328710184394319,0.199243765282536,22.4739057859532,0.166666666666667
"103","E1-192","Sprayed",46.75552,"22","22-48",790.884444444444,96.3333333333333,0.498527680259621,-0.63188670626262,0.574942419595222,0.16646627730448,0.0144789318740755,1.12190853851296,5.42390578595318,0.111111111111111
"104","E1-193","Sprayed",44.2915,"15","15-23",491.1,87.3333333333333,-1.0032932582965,0.329826832660516,0.159366267793757,-0.679823688475653,0.17323823080594,0.937733674001652,50.8139057859532,0
"105","E1-194","Sprayed",43.69717,"10","10-62",610.5,89,-0.462687450654706,-0.11075908616016,0.116717255307385,0.655884431024054,0.0881025422041033,0.130859447716515,10.8639057859532,0.037037037037037
"106","E1-195","Sprayed",41.42692,"5","5-37",579.033333333333,107.833333333333,-0.0268666742644508,0.583644881124031,0.197128033468166,0.635806138592111,0.332259743929795,0.15889783484421,27.1139057859532,0
"107","E1-196","Sprayed",44.54749,"12","12-6",579.033333333333,100.333333333333,-0.251911424111069,0.358600131277249,0.404084615675572,-0.679944614583047,0.111021751938277,0.198713682909272,34.4439057859532,0.0416666666666667
"108","E1-197","Sprayed",41.42692,"5","5-74",603.333333333333,107,0.0479732402684242,0.458795022180851,-0.645822749508967,0.0571027964927423,0.263907699215007,0.167001909905255,14.0839057859532,0.166666666666667
"109","E1-198","Sprayed",44.54749,"12","12-47",518.7,94.6666666666667,-0.669845434003245,0.436466519178675,0.593986139871672,-0.259939412466554,0.202935457092779,0.699867358355349,53.5039057859532,0.222222222222222
"110","E1-199","Sprayed",44.54749,"12","12-29",672.4,93.1666666666667,-0.0833252032466832,-0.240071611516107,0.610992091006022,0.0450523638783836,0.287077954769055,1.67823083550123,33.7539057859532,0
"111","E1-2","Sprayed",45.76868,"18","18-77",543,87.1666666666667,-0.795045297111809,0.11157688259391,0.650819502898264,-0.706867087318325,0.598212964447475,0.041411532283212,47.1339057859532,0.166666666666667
"112","E1-20","Sprayed",47.73136,"19","19-6",397,85.25,-1.45244782222718,0.653956535564974,0,-7.56850807971092e-16,0.0405213612815484,0.108330755836851,6.13390578595318,0.25
"113","E1-200","Sprayed",47.73136,"19","19-38",517.5,102.666666666667,-0.434728312524287,0.68144486403934,0.680555069174107,-0.689370934308624,0.146835355738197,1.89473962571688,35.7439057859532,0.0833333333333333
"114","E1-21","Sprayed",38.7966,"2","2-25",873.917777777778,138.5,2.1049502105557,0.292193950606666,-0.641813448350958,0.69804019208294,0.0218345636790933,0.405756560873764,23.9339057859532,0.166666666666667
"115","E1-22","Sprayed",38.8235,"1","1-20",962.717777777777,114.833333333333,1.75967426504544,-0.782812525137531,0.707088631761346,0.10657872652015,0.879596532151101,0.635377778425735,14.0239057859532,0
"116","E1-23","Sprayed",48.10384,"20","20-7",376.366666666667,77,-1.7847761758525,0.491186439527492,-0.254341531975176,-0.234860019520021,0.0986773414613134,0.521512067946013,34.5039057859532,0.0476190476190477
"117","E1-24","Sprayed",44.29771,"14","14-61",579.033333333333,96.6666666666667,-0.36193330181386,0.248578253574377,-0.0174997399465266,-0.44190748726431,0.0709532500210129,0.19916643131406,21.4239057859532,0.0555555555555557
"118","E1-25","Sprayed",44.6076,"13","13-78",634.8,97.3333333333333,-0.112792841864853,0.0394457491538391,0.282714108013337,0.0268731797376258,0.189874534273956,0.59081299080813,22.5339057859532,0
"119","E1-26","Sprayed",43.28958,"11","11-66",691.333333333333,138,1.33973639695744,1.02740179755815,-0.682356182875592,0.591737211897518,0.558548296897682,1.0057944054228,58.4239057859532,0
"120","E1-27","Sprayed",44.6076,"13","13-45",492.3,90.6666666666667,-0.898342757785008,0.424916109790544,-0.515703407221068,-0.641014739587901,0.0725849450519547,1.17593009733134,22.7739057859532,0
"121","E1-28","Sprayed",44.2915,"15","15-14",493.2,87.3333333333333,-0.994664687837651,0.321198262201678,-0.0444064781102347,-0.511740384728374,0.0432444840304133,0.685239173717375,31.6439057859532,0.0666666666666667
"122","E1-29","Sprayed",44.75284,"16","16-66",671.166666666667,124.166666666667,0.841792189659383,0.69518092764388,-0.599405637739799,-0.631176763474489,0.0353842175231491,1.06435684778633,11.7639057859532,0.333333333333333
"123","E1-3","Sprayed",43.28958,"11","11-60",634.8,114.333333333333,0.397308591120815,0.54954718213988,0.50902957600451,0.176630095251232,0.0148150052995369,0.180639797439143,51.7939057859532,0
"124","E1-30","Sprayed",44.54749,"12","12-60",677.633333333333,93,-0.0668232522585359,-0.266575551386314,0.671708861222047,-0.69009035349821,0.246517411521701,3.59324391530435,9.52121347826087,0.1
"125","E1-31","Sprayed",47.73136,"19","19-26",518.7,105,-0.359783778659016,0.74652817452313,-0.646789998711816,-0.698739267126756,0.134755047133244,0.978131309668926,16.7939057859532,0
"126","E1-32","Sprayed",44.2915,"15","15-13",518.7,95.1666666666667,-0.654842450680137,0.451469502501793,0.68544913405296,-0.661423070144515,0.0553165511377641,0.583231181221456,19.5739057859532,0
"127","E1-33","Sprayed",44.54749,"12","12-51",515.933333333333,92,-0.761229144235758,0.36781840729797,-0.59731466356216,-0.0876964513535445,0.0646527892580446,1.01723916396987,24.9839057859532,0
"128","E1-34","Sprayed",40.23327,"3","3-31",746.517777777778,123.666666666667,1.13639509746695,0.37057205319031,-0.033039999129822,-0.215329876992874,0.251783475961116,0.150620626560118,40.8539057859532,0
"129","E1-35","Sprayed",41.57154,"6","6-21",639.7,109.333333333333,0.267412088960373,0.379384017838069,-0.126226205298749,-0.61046974482995,0.199934261309752,1.09781694808655,42.4839057859532,0.0666666666666667
"130","E1-36","Sprayed",44.29771,"14","14-30",518.7,110.333333333333,-0.199751956545865,0.906559996636398,-0.263477324302633,-0.697703824127451,0.162816263170202,0.995688234040275,36.3639057859532,0
"131","E1-37","Sprayed",45.76868,"18","18-76",617.3,90.3333333333333,-0.394739362212065,-0.0986912635461753,0.626151088510412,-0.707056181591311,0.356491040352642,2.06849331815792,17.5039057859532,0
"132","E1-38","Sprayed",41.57154,"6","6-65",579.033333333333,120.333333333333,0.348207908813246,0.958719464202002,0.704966851588455,-0.0950760689031143,0.332063933200798,0.280191801196573,39.2839057859532,0.111111111111111
"133","E1-39","Sprayed",38.8235,"1","1-26",371.25,66.5,-2.12086240604146,0.197147370145673,0,-1.90902762688753e-16,0.00394546402361589,0.0548641548441826,9.34121347826087,0
"134","E1-4","Sprayed",45.02376,"17","17-30",716.584444444444,119.666666666667,0.893379861484595,0.373539556002763,-0.68384717301537,0.198131334330049,0.775873350771272,0.564517358456497,41.4597357859532,0.2
"135","E1-40","Sprayed",40.06813,"4","4-46",542.333333333333,120.166666666667,0.192412373496218,1.10451301063684,0.503023872635528,0.550761049487544,0.191701772882025,0.700214696802674,50.9039057859532,0
"136","E1-41","Sprayed",47.73136,"19","19-70",466.8,84.3333333333333,-1.1931560449732,0.339653819459785,0.270642029055141,-0.641128069700255,0.0587140199957945,1.07333982623502,45.8739057859532,0
"137","E1-42","Sprayed",44.2915,"15","15-39",603.333333333333,89.5,-0.477131176040352,-0.066309394128308,0.497349876133496,-0.670174198399792,0.0677949641530808,0.531931776412395,6.99390578595317,0.111111111111111
"138","E1-43","Sprayed",44.75284,"16","16-59",542.333333333333,115,0.0373815458241034,0.949482182964617,0.702975072502358,0.492229393779943,0.387851278927476,1.10670483509854,54.9739057859532,0.125
"139","E1-44","Sprayed",48.10384,"20","20-73",612.55,121.5,0.520929593652369,0.856011701537509,-3.23645104429817e-16,1.93135859560992e-16,0.127414339709019,0.285348584118785,3.18121347826087,0
"140","E1-45","Sprayed",41.97527,"8","8-43",603.333333333333,114.333333333333,0.268016995674006,0.678838777586594,0.554449914418213,-0.223371326468192,0.3704257438352,0.621106801355565,26.1339057859532,0.166666666666667
"141","E1-46","Sprayed",47.73136,"19","19-25",466.8,81.5,-1.27817295047081,0.254636913962112,0.313885654397129,-0.647884367054598,0.0554587979737438,1.08004642072217,17.5739057859532,0
"142","E1-47","Sprayed",41.42692,"5","5-50",610.5,112,0.227449782208257,0.579378146703307,-0.201231435243742,-0.267048077274789,0.151499184844755,0.267342288706996,37.0439057859532,0.133333333333333
"143","E1-48","Sprayed",44.6076,"13","13-61",696.417777777778,112.833333333333,0.605477420710045,0.251360452612155,0.686850958578088,-0.643528048683006,0.142242993851969,0.77012291833248,37.5039057859532,0
"144","E1-49","Sprayed",46.75552,"22","22-24",543,102.333333333333,-0.339954802977536,0.566667376728515,-0.154279439675583,-0.30288494099506,0.222874682330959,1.01143629610407,34.7539057859532,0
"145","E1-5","Sprayed",44.54749,"12","12-75",542.333333333333,88.8333333333333,-0.747774581418543,0.164326055721398,-0.583903906269185,-0.561154576313185,0.0456704825272859,0.464494180582638,24.6639057859532,0.0833333333333333
"146","E1-50","Sprayed",48.10384,"20","20-50",691.333333333333,105.333333333333,0.359541486514395,0.0472068871143887,0.346925280031171,0.525322343238848,0.113949973249578,0.39757406754236,10.0539057859532,0.2
"147","E1-51","Sprayed",43.69717,"10","10-2",634.8,125.166666666667,0.722373229788153,0.874611820807454,0.0796346084607934,-0.0923328364043943,0.186591515086051,0.591845114910099,75.8639057859532,0.0666666666666667
"148","E1-52","Sprayed",46.75552,"22","22-11",634.8,95.5,-0.167803780716248,-0.0155651896975966,0.619825124972266,0.10514437652356,0.048599120870819,0.296165055901627,13.9839057859532,0.0666666666666667
"149","E1-53","Sprayed",41.57154,"6","6-5",529.9,94.3333333333333,-0.633828380438148,0.38044548784946,0.677680008942816,-0.635413868160999,0.650627940292533,0.789822133843412,30.2239057859532,0
"150","E1-54","Sprayed",44.29771,"14","14-72",639.7,100.333333333333,-0.00264161085556875,0.10933031802193,0.540053275807448,-0.472513674380927,0.00654623985041307,1.03865454090385,12.0139057859532,0.466666666666667
"151","E1-55","Sprayed",42.79109,"9","9-27",492.3,80.6666666666667,-1.19840242424717,0.124856443328167,0.700307332807961,-0.184125225093935,0.0522832269146364,1.02336307286876,19.3739057859532,0
"152","E1-56","Sprayed",43.28958,"11","11-68",639.7,105.833333333333,0.162391205698618,0.274363134576237,-0.705821402824663,-0.342464347654533,0.385535086571401,0.654713724993802,45.3639057859532,0.216666666666667
"153","E1-57","Sprayed",43.28958,"11","11-15",782.884444444444,139.166666666667,1.75091250700074,0.686239609689657,-0.544763948934676,-0.520138409723714,0.0772259148832974,0.10213593570345,15.8097357859532,0
"154","E1-58","Sprayed",48.10384,"20","20-47",603.333333333333,92.5,-0.387113276101705,0.0237085058104049,0.676752476181955,-0.579582295158165,0.291405679914976,0.762101509975233,33.0239057859532,0.125
"155","E1-59","Sprayed",42.79109,"9","9-35",566.633333333333,77.6666666666667,-0.982996322229897,-0.270585458566238,0.0558959378917335,-0.0833991917126993,0.0553346514815869,0.833507044076727,7.12390578595318,0.111111111111111
"156","E1-6","Sprayed",45.02376,"17","17-59",603.333333333333,129.333333333333,0.718106495367243,1.12892827728016,0.063227878464636,-0.657225955833042,0.627392502948567,1.49859116555403,22.7039057859532,0
"157","E1-60","Sprayed",44.6076,"13","13-60",603,117.833333333333,0.371668264577215,0.785229275206971,-0.297149730471881,-0.693101707019367,0.0558081661274435,2.37873610193436,28.7639057859532,0
"158","E1-61","Sprayed",40.06813,"4","4-80",579.033333333333,106.333333333333,-0.0718756242337745,0.538635931154675,-0.172925456551739,-0.663065796192626,0.200628094290223,0.364809022319676,82.7239057859532,0.0333333333333333
"159","E1-62","Sprayed",43.69717,"10","10-8",671.166666666667,129.666666666667,1.00682500621357,0.860213744198187,-0.398315178382708,-0.704357001383742,0.084652275837071,1.23342561280822,32.6839057859532,0
"160","E1-64","Sprayed",47.73136,"19","19-40",579.366666666667,94.8333333333333,-0.415574626306709,0.192197700364396,0.602266560161973,-0.67489206493092,0.797675207398814,0.375374736749331,19.1339057859532,0
"161","E1-65","Sprayed",44.75284,"16","16-79",579.033333333333,109.5,0.0231432701459088,0.633654825534427,-0.569081318205803,0.0883784703504706,0.114895930330636,0.388266422235029,15.2112134782609,0
"162","E1-66","Sprayed",45.02376,"17","17-1",542.333333333333,114,0.00737557917788756,0.919476216318379,-0.119820160883845,-0.206532415517713,0.126597363357049,0.721051502970906,21.8639057859532,0.222222222222222
"163","E1-67","Sprayed",45.02376,"17","17-65",579.033333333333,98,-0.321925346285573,0.288586209102694,0.599969216426263,-0.455589858745602,0.323222911140655,0.347856214835848,11.8039057859532,0.0666666666666667
"164","E1-68","Sprayed",44.6076,"13","13-37",518.7,104.166666666667,-0.384788750864196,0.721523202317932,-0.118375725665612,-0.70304149377514,0.0874296027655423,0.789713008702912,35.5839057859532,0
"165","E1-69","Sprayed",45.76868,"18","18-80",576.6,99.6666666666667,-0.281913586692604,0.348594338330474,0.362920231589938,-0.39342892031139,0.0529436326923117,1.85746258263333,16.8539057859532,0
"166","E1-7","Sprayed",42.79109,"9","9-72",579.366666666667,74.8333333333333,-1.01569395923102,-0.407921632560358,0.587064707262704,-0.705991274931929,0.364723353625956,0.802024084281568,17.3639057859532,0.111111111111111
"167","E1-70","Sprayed",44.29771,"14","14-9",543,105.5,-0.244935908597853,0.661686271108267,0.311849028015555,-0.698324620944012,0.068118028443725,1.3812284605344,30.9139057859532,0.0833333333333333
"168","E1-71","Sprayed",38.8235,"1","1-59",846.617777777778,144.666666666667,2.17781558890906,0.589402160890025,-0.68956328013835,-0.696666511921572,0.0449572126388423,0.73227871539734,42.9939057859532,0.111111111111111
"169","E1-72","Sprayed",43.28958,"11","11-30",542.333333333333,106.5,-0.217669170668731,0.694431466471596,-0.435732271003058,-0.320150110682708,0.0442396922757383,0.49503654727896,23.4939057859532,0
"170","E1-73","Sprayed",44.75284,"16","16-38",579.033333333333,106.166666666667,-0.0768766186748104,0.533634936713635,-0.677820444424716,-0.277419651974342,0.34257001369161,0.705909188360192,29.2539057859532,0
"171","E1-74","Sprayed",38.7966,"2","2-19",873.017777777778,126,1.72617766870993,-0.0791826737032313,-0.578417549636131,0.00626886618460292,0.254341059536039,0.658419296521216,2.95390578595318,0.0666666666666667
"172","E1-75","Sprayed",45.76868,"18","18-30",603.333333333333,111.666666666667,0.188001084617431,0.59882286652996,-0.406724993428006,-0.694278752769359,0.371319581572592,1.2576664519553,32.2739057859532,0.166666666666667
"173","E1-76","Sprayed",48.10384,"20","20-30",579.366666666667,116.333333333333,0.22955365658693,0.837325983258506,-0.394397207626307,-0.704638788865292,0.236045292502494,3.79699194783616,26.4139057859532,0
"174","E1-77","Sprayed",43.28958,"11","11-63",677.633333333333,110.666666666667,0.463282158491276,0.263529859363885,-0.365813604501709,-0.702135399186466,0.230865243381534,1.52066568238533,10.6339057859532,0
"175","E1-78","Sprayed",45.76868,"18","18-69",640.933333333333,90.5,-0.292632709750068,-0.190795927126026,0.152006731125853,-0.707096683505532,0.194615859322434,2.13860024039188,22.7139057859532,0.0666666666666667
"176","E1-79","Sprayed",40.23327,"3","3-76",716.584444444444,121,0.933387817012883,0.41354751153108,-0.689686357243629,0.705940065163322,0.362491219910103,0.42087798538466,23.8839057859532,0.0833333333333333
"177","E1-8","Sprayed",44.6076,"13","13-27",579.033333333333,91,-0.531967112809083,0.0785444425790304,0.69980331029357,-0.334277583004072,0.219323256070333,0.191102218954761,12.5539057859532,0
"178","E1-80","Sprayed",41.97527,"8","8-14",665.684444444444,104.333333333333,0.224148260359205,0.122588179977048,-0.696972830882636,0.681372724107163,0.43882069481934,0.325155162949211,21.7039057859532,0
"179","E1-81","Sprayed",46.75552,"22","22-15",691.333333333333,121.666666666667,0.849638941735919,0.537304342336271,-0.310773738834161,0.650611073326551,0.353456170544806,0.58663829460938,38.2439057859532,0.0833333333333333
"180","E1-82","Sprayed",40.23327,"3","3-45",820.817777777778,117.166666666667,1.24664335478661,-0.129753770530073,0.607276536824568,-0.199181062620458,0.0242453377934276,0.482331634216892,17.0539057859532,0.0555555555555557
"181","E1-83","Sprayed",45.76868,"18","18-61",515.933333333333,98.6666666666667,-0.56118936659432,0.567858184939555,0.424082240740175,-0.0674846767382917,0.0243919413864771,0.589914072656291,28.6939057859532,0.0666666666666667
"182","E1-84","Sprayed",45.02376,"17","17-76",671.166666666667,116,0.596743462048621,0.450132200032939,0.195600160883479,-0.386587086570315,0.291534840708176,1.81645716342831,14.1739057859532,0.133333333333333
"183","E1-85","Sprayed",48.10384,"20","20-37",667.033333333333,88.5,-0.245403838768292,-0.35804866469263,0.523547810381206,-0.405562689590456,0.228728698261794,0.238826133559818,17.0639057859532,0
"184","E1-86","Sprayed",42.79109,"9","9-33",542.333333333333,95.8333333333333,-0.537732814895032,0.374367822245061,-0.493014289571718,-0.36782507409218,0.123762582727485,0.712331688825997,22.5939057859532,0.0476190476190477
"185","E1-87","Sprayed",38.7966,"2","2-7",610.5,119.166666666667,0.442492543172804,0.79442090766801,-0.576648632311453,0.00480456556769617,0.15285608829307,0.167096061149885,19.8839057859532,0
"186","E1-88","Sprayed",46.75552,"22","22-6",542.333333333333,94.3333333333333,-0.582741764864356,0.329358872275705,-0.23815575769273,-0.262175115148046,0.010169099683795,0.353687382840278,50.2039057859532,0.233333333333333
"187","E1-89","Sprayed",44.29771,"14","14-21",634.8,92.1666666666667,-0.267823669536968,-0.115585078518389,0.693571680833355,0.45007107099165,0.127251963902633,0.423394083396775,19.6739057859532,0.111111111111111
"188","E1-9","Sprayed",44.6076,"13","13-53",518.7,105.666666666667,-0.339779800894872,0.766532152287289,-0.432852079216226,-0.591886298985145,0.0328757500669913,0.659693464354697,18.8439057859532,0.166666666666667
"189","E1-90","Sprayed",44.75284,"16","16-5",555.4,93.1666666666667,-0.564059843096577,0.240663028333436,-0.241558340061638,-0.171396839304237,0.165818345796949,0.122013476914176,30.7739057859532,0
"190","E1-91","Sprayed",38.7966,"2","2-31",679.3,101,0.180072552703924,-0.0333758900091412,NA,NA,NA,NA,4.93390578595317,0
"191","E1-92","Sprayed",44.29771,"14","14-16",518.7,78.3333333333333,-1.15994288922477,-0.0536309360432074,-0.115490263393891,-0.357469717652628,0.103219695615469,0.416030597189134,14.1439057859532,0.0555555555555557
"192","E1-93","Sprayed",44.6076,"13","13-2",492.3,112.333333333333,-0.248213480450333,1.07504538712569,-0.68109892010866,-0.051587589805136,0.0374244161388215,0.636662200313561,51.1739057859532,0.111111111111111
"193","E1-94","Sprayed",41.42692,"5","5-34",635.751111111111,137,1.08135180140476,1.22577445981822,-0.377535483290011,-0.57143089278008,1.21325132033363,0.72200554503076,30.4339057859532,0
"194","E1-95","Sprayed",38.8235,"1","1-2",979.917777777778,123.333333333333,2.08539708243928,-0.598433909545473,-0.622900618887216,-0.118384720728584,0.520026095957706,0.631075144119615,7.21390578595318,0
"195","E1-96","Sprayed",38.8235,"1","1-17",937.6,140.25,2.41912091000573,0.0830441344186197,0,0,0.238093493335515,0.952681222139795,13.1097357859532,0
"196","E1-97","Sprayed",40.06813,"4","4-47",667.033333333333,123.666666666667,0.809805988290296,0.697161162366728,-0.665383892404119,0.705716996257258,0.699376249083773,0.686693837472194,24.4839057859532,0
"197","E1-98","Sprayed",44.2915,"15","15-74",542.333333333333,123.5,0.292432262316937,1.20453289945764,-0.342460515488608,-0.298976440355055,0.124416931868484,0.716479249201662,72.1639057859532,0.166666666666667
"198","E1-99","Sprayed",38.7966,"2","2-12",752.951111111111,134.333333333333,1.48289229881321,0.664202140296913,-0.315567645715815,0.277518233545435,0.0852688568227366,0.439618012648194,39.6639057859532,0
"199","E10-1","Sprayed",41.42692,"5","5-74",780.875555555555,135.333333333333,1.62763542565607,0.579470946746581,-0.0876671144858648,-0.182245963869282,1.27526620833208,1.16956749948796,37.2956590717376,0.462962962962963
"200","E10-10","Sprayed",40.23327,"3","3-24",854.375,114.5,1.30450880389553,-0.347651041752101,0.888957527710467,0.453373475808999,1.72714924508707,0.382361551588308,14.0306590717376,0.5625
"201","E10-100","Sprayed",47.73136,"19","19-59",542.05,68.25,-1.36656156709125,-0.452132585542231,1.52282567507309,-0.347374270175801,1.35088475258327,0.53410210169502,19.0956590717376,0.358333333333333
"202","E10-101","Sprayed",38.7966,"2","2-46",605.183333333333,121.166666666667,0.480659127446415,0.876278189979289,-0.205841703152503,-0.465824976718429,0.584898730851819,0.781963516546684,85.0556590717377,0.435866910866911
"203","E10-102","Sprayed",45.02376,"17","17-48",499.333333333333,73.9166666666667,-1.37204383614379,-0.106582694499252,0.418376949194642,-1.39753499808517,0.358569376817875,0.662408068077011,47.072717895267,0.172222222222222
"204","E10-103","Sprayed",43.28958,"11","11-63",528.85,103.833333333333,-0.35308598252852,0.669816456218136,1.01099367211218,-0.579029312604293,0.160326927477686,1.17301461793096,113.810659071738,0.3994708994709
