"Ind","FVeg","Year","POP","FAM","LAT","LON","POPNAME","BLOCK","Treatment","FT","BT","FertT","FT_GDD10","FT_GDD5","BT_GDD10","BT_GDD5","FertT_GDD10","FertT_GDD5","FlwrVeg","FlwrVeg_GDD10","FlwrVeg_GDD5","Weight","PropDam","OH","StemTotal"
"E1-33",95.5,"2018",12,"12-51",44.54749,-76.12868903,"ONLY","E1","Sprayed",190,179,211,533.4,925.1,386,722.7,797.4,1294.1,96,96,96,7.62704347826087,0,NA,6
"E1-34",119.5,"2018",3,"3-31",40.23327,-77.280415,"PAOL","E1","Sprayed",211,190,218,797.4,1294.1,533.4,925.1,895.6,1427.3,117,117,117,4.60704347826087,0,NA,6
"E1-35",110,"2018",6,"6-21",41.57154,-74.48428896,"NYWU","E1","Sprayed",190,179,211,533.4,925.1,386,722.7,797.4,1294.1,108.5,108.5,108.5,7.68704347826087,0.2,NA,5
"E1-36",118,"2018",14,"14-30",44.29771,-78.300041,"ONPB","E1","Sprayed",184,171,211,462.5,824.2,324.3,621,797.4,1294.1,120,120,120,11.1170434782609,0,NA,3
"E1-37",96.5,"2018",18,"18-76",45.76868,-79.39777502,"ONSU","E1","Sprayed",184,171,211,462.5,824.2,324.3,621,797.4,1294.1,97,97,97,11.6470434782609,0,NA,5
"E1-38",117,"2018",6,"6-65",41.57154,-74.48428896,"NYWU","E1","Sprayed",190,179,211,533.4,925.1,386,722.7,797.4,1294.1,115,115,115,15.7170434782609,0.333333333333333,NA,6
"E1-39",63,"2018",1,"1-26",38.8235,-77.71118397,"VABR","E1","Sprayed",179,171,211,386,722.7,324.3,621,797.4,1294.1,63,63,63,5.51704347826087,0,NA,3
"E1-4",133.5,"2018",17,"17-30",45.02376,-79.31190301,"ONBB","E1","Sprayed",211,179,211,797.4,1294.1,386,722.7,797.4,1294.1,128,128,128,22.5370434782609,0.6,NA,5
"E1-40",108.5,"2018",4,"4-46",40.06813,-76.90717204,"PAGP","E1","Sprayed",190,171,211,533.4,925.1,324.3,621,797.4,1294.1,109.5,109.5,109.5,9.82704347826087,0,NA,5
"E1-41",89,"2018",19,"19-70",47.73136,-80.32791398,"ONEL","E1","Sprayed",179,171,211,386,722.7,324.3,621,797.4,1294.1,88,88,88,22.4170434782609,0,NA,5
"E1-42",96,"2018",15,"15-39",44.2915,-79.04909003,"ONBV","E1","Sprayed",190,179,211,533.4,925.1,386,722.7,797.4,1294.1,96.5,96.5,96.5,3.61704347826087,0.333333333333333,NA,3
"E1-43",106,"2018",16,"16-59",44.75284,-79.33799797,"ONWA","E1","Sprayed",190,171,211,533.4,925.1,324.3,621,797.4,1294.1,103.5,103.5,103.5,17.3170434782609,0.375,NA,8
"E1-44",110,"2018",20,"20-73",48.10384,-80.19977597,"ONKE","E1","Sprayed",197,184,211,627.8,1054.5,462.5,824.2,797.4,1294.1,111,111,111,1.74704347826087,0,NA,1
"E1-45",110,"2018",8,"8-43",41.97527,-75.19598002,"NYEB","E1","Sprayed",190,179,211,533.4,925.1,386,722.7,797.4,1294.1,108,108,108,11.5170434782609,0.5,NA,4
"E1-46",88,"2018",19,"19-25",47.73136,-80.32791398,"ONEL","E1","Sprayed",179,171,211,386,722.7,324.3,621,797.4,1294.1,85.5,85.5,85.5,8.23704347826087,0,NA,4
"E1-47",99,"2018",5,"5-50",41.42692,-75.63466896,"PASC","E1","Sprayed",197,184,211,627.8,1054.5,462.5,824.2,797.4,1294.1,96,96,96,3.20704347826087,0.4,NA,5
"E1-48",116,"2018",13,"13-61",44.6076,-76.27898502,"ONCQ","E1","Sprayed",197,179,211,627.8,1054.5,386,722.7,797.4,1294.1,116,116,116,19.8370434782609,0,NA,4
"E1-49",97,"2018",22,"22-24",46.75552,-79.04650404,"QCTM","E1","Sprayed",184,171,211,462.5,824.2,324.3,621,797.4,1294.1,97,97,97,15.5170434782609,0,NA,4
"E1-5",96,"2018",12,"12-75",44.54749,-76.12868903,"ONLY","E1","Sprayed",190,171,211,533.4,925.1,324.3,621,797.4,1294.1,95.5,95.5,95.5,14.3970434782609,0,NA,6
"E1-50",104,"2018",20,"20-50",48.10384,-80.19977597,"ONKE","E1","Sprayed",211,184,211,797.4,1294.1,462.5,824.2,797.4,1294.1,103,103,103,2.71704347826087,0.6,NA,5
"E1-51",125.5,"2018",10,"10-2",43.69717,-76.19529499,"NYLV","E1","Sprayed",197,184,211,627.8,1054.5,462.5,824.2,797.4,1294.1,125.5,125.5,125.5,18.6770434782609,0.2,NA,5
"E1-52",94.5,"2018",22,"22-11",46.75552,-79.04650404,"QCTM","E1","Sprayed",197,179,211,627.8,1054.5,386,722.7,797.4,1294.1,93.5,93.5,93.5,2.71704347826087,0.2,NA,5
"E1-53",100,"2018",6,"6-5",41.57154,-74.48428896,"NYWU","E1","Sprayed",179,171,211,386,722.7,324.3,621,797.4,1294.1,96,96,96,19.0770434782609,0,NA,5
"E1-54",113,"2018",14,"14-72",44.29771,-78.300041,"ONPB","E1","Sprayed",190,179,211,533.4,925.1,386,722.7,797.4,1294.1,114,114,114,4.08704347826087,0.4,NA,5
"E1-55",82,"2018",9,"9-27",42.79109,-76.135327,"NYTY","E1","Sprayed",184,171,211,462.5,824.2,324.3,621,797.4,1294.1,80,80,80,8.22704347826087,0,NA,6
"E1-56",97,"2018",11,"11-68",43.28958,-76.128568,"NYWM","E1","Sprayed",190,179,211,533.4,925.1,386,722.7,797.4,1294.1,96.5,96.5,96.5,7.32704347826087,0.4,NA,5
"E1-57",146,"2018",11,"11-15",43.28958,-76.128568,"NYWM","E1","Sprayed",211,190,218,797.4,1294.1,533.4,925.1,895.6,1427.3,144.5,144.5,144.5,4.90704347826087,0,NA,4
"E1-58",93,"2018",20,"20-47",48.10384,-80.19977597,"ONKE","E1","Sprayed",190,171,211,533.4,925.1,324.3,621,797.4,1294.1,93.5,93.5,93.5,9.24704347826087,0.375,NA,8
"E1-59",75,"2018",9,"9-35",42.79109,-76.135327,"NYTY","E1","Sprayed",190,179,211,533.4,925.1,386,722.7,797.4,1294.1,74.5,74.5,74.5,1.65704347826087,0.333333333333333,NA,3
"E1-6",138,"2018",17,"17-59",45.02376,-79.31190301,"ONBB","E1","Sprayed",190,179,211,533.4,925.1,386,722.7,797.4,1294.1,138,138,138,6.19704347826087,0,NA,4
"E1-60",135.5,"2018",13,"13-60",44.6076,-76.27898502,"ONCQ","E1","Sprayed",190,171,211,533.4,925.1,324.3,621,797.4,1294.1,134.5,134.5,134.5,14.9170434782609,0,NA,5
"E1-61",116,"2018",4,"4-80",40.06813,-76.90717204,"PAGP","E1","Sprayed",190,179,211,533.4,925.1,386,722.7,797.4,1294.1,114,114,114,27.6170434782609,0,NA,6
"E1-62",143,"2018",10,"10-8",43.69717,-76.19529499,"NYLV","E1","Sprayed",197,184,211,627.8,1054.5,462.5,824.2,797.4,1294.1,144,144,144,12.8770434782609,0,NA,2
"E1-64",89,"2018",19,"19-40",47.73136,-80.32791398,"ONEL","E1","Sprayed",184,171,211,462.5,824.2,324.3,621,797.4,1294.1,88.5,88.5,88.5,6.52704347826087,0,NA,4
"E1-65",123,"2018",16,"16-79",44.75284,-79.33799797,"ONWA","E1","Sprayed",190,179,211,533.4,925.1,386,722.7,797.4,1294.1,124.5,124.5,124.5,9.65704347826087,0,NA,4
"E1-66",116,"2018",17,"17-1",45.02376,-79.31190301,"ONBB","E1","Sprayed",190,171,211,533.4,925.1,324.3,621,797.4,1294.1,116,116,116,8.74704347826087,0.666666666666667,NA,3
"E1-67",98.5,"2018",17,"17-65",45.02376,-79.31190301,"ONBB","E1","Sprayed",190,171,211,533.4,925.1,324.3,621,797.4,1294.1,97,97,97,3.71704347826087,0.2,NA,5
"E1-68",112,"2018",13,"13-37",44.6076,-76.27898502,"ONCQ","E1","Sprayed",184,171,211,462.5,824.2,324.3,621,797.4,1294.1,112.5,112.5,112.5,15.7670434782609,0,NA,4
"E1-69",103,"2018",18,"18-80",45.76868,-79.39777502,"ONSU","E1","Sprayed",190,179,211,533.4,925.1,386,722.7,797.4,1294.1,104,104,104,8.19704347826087,0,NA,5
"E1-7",75,"2018",9,"9-72",42.79109,-76.135327,"NYTY","E1","Sprayed",184,171,211,462.5,824.2,324.3,621,797.4,1294.1,75.5,75.5,75.5,10.0070434782609,0.333333333333333,NA,3
"E1-70",114,"2018",14,"14-9",44.29771,-78.300041,"ONPB","E1","Sprayed",184,171,211,462.5,824.2,324.3,621,797.4,1294.1,115,115,115,13.1870434782609,0.25,NA,4
"E1-71",154.5,"2018",1,"1-59",38.8235,-77.71118397,"VABR","E1","Sprayed",211,190,218,797.4,1294.1,533.4,925.1,895.6,1427.3,156,156,156,19.6770434782609,0.333333333333333,NA,3
"E1-72",109,"2018",11,"11-30",43.28958,-76.128568,"NYWM","E1","Sprayed",190,179,218,533.4,925.1,386,722.7,895.6,1427.3,109.5,109.5,109.5,10.3770434782609,0,NA,4
"E1-73",121,"2018",16,"16-38",44.75284,-79.33799797,"ONWA","E1","Sprayed",190,179,211,533.4,925.1,386,722.7,797.4,1294.1,125.5,125.5,125.5,13.7470434782609,0,NA,3
"E1-74",134,"2018",2,"2-19",38.7966,-77.29988901,"VAFF","E1","Sprayed",218,184,218,895.6,1427.3,462.5,824.2,895.6,1427.3,129,129,129,1.49704347826087,0.2,NA,5
"E1-75",126,"2018",18,"18-30",45.76868,-79.39777502,"ONSU","E1","Sprayed",190,179,211,533.4,925.1,386,722.7,797.4,1294.1,126,126,126,14.8270434782609,0.5,NA,4
"E1-76",134,"2018",20,"20-30",48.10384,-80.19977597,"ONKE","E1","Sprayed",184,179,211,462.5,824.2,386,722.7,797.4,1294.1,136,136,136,11.9870434782609,0,NA,1
"E1-77",113.5,"2018",11,"11-63",43.28958,-76.128568,"NYWM","E1","Sprayed",190,179,211,533.4,925.1,386,722.7,797.4,1294.1,113,113,113,5.10704347826087,0,NA,2
"E1-78",103,"2018",18,"18-69",45.76868,-79.39777502,"ONSU","E1","Sprayed",190,179,211,533.4,925.1,386,722.7,797.4,1294.1,104,104,104,9.54704347826087,0.2,NA,5
"E1-79",121.5,"2018",3,"3-76",40.23327,-77.280415,"PAOL","E1","Sprayed",211,179,218,797.4,1294.1,386,722.7,895.6,1427.3,120,120,120,9.62704347826087,0.25,NA,4
"E1-8",86.5,"2018",13,"13-27",44.6076,-76.27898502,"ONCQ","E1","Sprayed",190,171,211,533.4,925.1,324.3,621,797.4,1294.1,87.5,87.5,87.5,3.96704347826087,0,NA,3
"E1-80",120,"2018",8,"8-14",41.97527,-75.19598002,"NYEB","E1","Sprayed",197,179,211,627.8,1054.5,386,722.7,797.4,1294.1,121,121,121,8.43704347826087,0,NA,3
"E1-81",124.5,"2018",22,"22-15",46.75552,-79.04650404,"QCTM","E1","Sprayed",211,179,211,797.4,1294.1,386,722.7,797.4,1294.1,125,125,125,11.7270434782609,0.25,NA,4
"E1-82",116.5,"2018",3,"3-45",40.23327,-77.280415,"PAOL","E1","Sprayed",211,184,218,797.4,1294.1,462.5,824.2,895.6,1427.3,116.5,116.5,116.5,8.46704347826087,0,NA,5
"E1-83",102.5,"2018",18,"18-61",45.76868,-79.39777502,"ONSU","E1","Sprayed",190,171,211,533.4,925.1,324.3,621,797.4,1294.1,102,102,102,8.93704347826087,0.2,NA,5
"E1-84",117,"2018",17,"17-76",45.02376,-79.31190301,"ONBB","E1","Sprayed",197,179,218,627.8,1054.5,386,722.7,895.6,1427.3,120,120,120,4.44704347826087,0.4,NA,5
"E1-85",90,"2018",20,"20-37",48.10384,-80.19977597,"ONKE","E1","Sprayed",211,184,211,797.4,1294.1,462.5,824.2,797.4,1294.1,88.5,88.5,88.5,4.77704347826087,0,NA,4
"E1-86",99,"2018",9,"9-33",42.79109,-76.135327,"NYTY","E1","Sprayed",190,171,211,533.4,925.1,324.3,621,797.4,1294.1,100.5,100.5,100.5,8.26704347826087,0,NA,5
"E1-87",122,"2018",2,"2-7",38.7966,-77.29988901,"VAFF","E1","Sprayed",197,179,211,627.8,1054.5,386,722.7,797.4,1294.1,121.5,121.5,121.5,9.64704347826087,0,NA,3
"E1-88",95.5,"2018",22,"22-6",46.75552,-79.04650404,"QCTM","E1","Sprayed",190,171,211,533.4,925.1,324.3,621,797.4,1294.1,96,96,96,20.9870434782609,0.5,NA,6
"E1-89",87,"2018",14,"14-21",44.29771,-78.300041,"ONPB","E1","Sprayed",197,179,211,627.8,1054.5,386,722.7,797.4,1294.1,85.5,85.5,85.5,4.70704347826087,0.333333333333333,NA,9
"E1-9",116.5,"2018",13,"13-53",44.6076,-76.27898502,"ONCQ","E1","Sprayed",184,171,211,462.5,824.2,324.3,621,797.4,1294.1,118.5,118.5,118.5,6.26704347826087,0.5,NA,2
"E1-90",94,"2018",16,"16-5",44.75284,-79.33799797,"ONWA","E1","Sprayed",184,171,211,462.5,824.2,324.3,621,797.4,1294.1,91.5,91.5,91.5,15.7070434782609,0,NA,6
"E1-91",35,"2018",2,"2-31",38.7966,-77.29988901,"VAFF","E1","Sprayed",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.37704347826087,0.5,NA,2
"E1-92",78,"2018",14,"14-16",44.29771,-78.300041,"ONPB","E1","Sprayed",184,171,211,462.5,824.2,324.3,621,797.4,1294.1,75,75,75,6.37704347826087,0.166666666666667,NA,6
"E1-93",117,"2018",13,"13-2",44.6076,-76.27898502,"ONCQ","E1","Sprayed",184,171,211,462.5,824.2,324.3,621,797.4,1294.1,109,109,109,19.9870434782609,0.333333333333333,NA,6
"E1-94",145.5,"2018",5,"5-34",41.42692,-75.63466896,"PASC","E1","Sprayed",197,179,218,627.8,1054.5,386,722.7,895.6,1427.3,146,146,146,15.8870434782609,0,NA,7
"E1-95",133.5,"2018",1,"1-2",38.8235,-77.71118397,"VABR","E1","Sprayed",230,211,232,1038,1629.7,797.4,1294.1,1059.1,1660.8,133,133,133,2.45704347826087,0,NA,4
"E1-96",157.5,"2018",1,"1-17",38.8235,-77.71118397,"VABR","E1","Sprayed",218,197,230,895.6,1427.3,627.8,1054.5,1038,1629.7,157.5,157.5,157.5,6.75704347826087,0,NA,3
"E1-97",122,"2018",4,"4-47",40.06813,-76.90717204,"PAGP","E1","Sprayed",211,184,211,797.4,1294.1,462.5,824.2,797.4,1294.1,125,125,125,9.00704347826087,0,NA,4
"E1-98",135,"2018",15,"15-74",44.2915,-79.04909003,"ONBV","E1","Sprayed",190,171,211,533.4,925.1,324.3,621,797.4,1294.1,127,127,127,29.7570434782609,0.5,NA,4
"E1-99",137,"2018",2,"2-12",38.7966,-77.29988901,"VAFF","E1","Sprayed",211,179,230,797.4,1294.1,386,722.7,1038,1629.7,137,137,137,19.7670434782609,0,NA,6
"E10-1",161,"2018",5,"5-74",41.42692,-75.63466896,"PASC","E10","Sprayed",200,185,212,660.9,1102.6,479,845.7,809.7,1311.4,161,161,161,25.2970434782609,0.166666666666667,NA,6
"E10-10",132,"2018",3,"3-24",40.23327,-77.280415,"PAOL","E10","Sprayed",NA,212,NA,NA,NA,809.7,1311.4,NA,NA,NA,NA,NA,0.207043478260871,0.166666666666667,NA,6
"E10-100",125,"2018",19,"19-59",47.73136,-80.32791398,"ONEL","E10","Sprayed",179,172,212,386,722.7,331.1,632.8,809.7,1311.4,63.5,63.5,63.5,12.0270434782609,0,NA,5
"E10-101",131.5,"2018",2,"2-46",38.7966,-77.29988901,"VAFF","E10","Sprayed",192,179,212,557.7,959.4,386,722.7,809.7,1311.4,114,114,114,19.7970434782609,0.333333333333333,NA,9
"E10-102",82,"2018",17,"17-48",45.02376,-79.31190301,"ONBB","E10","Sprayed",185,172,212,479,845.7,331.1,632.8,809.7,1311.4,78.5,78.5,78.5,30.7670434782609,0.111111111111111,NA,9
"E10-103",94,"2018",11,"11-63",43.28958,-76.128568,"NYWM","E10","Sprayed",185,179,212,479,845.7,386,722.7,809.7,1311.4,95,95,95,67.8470434782609,0.111111111111111,NA,9
"E10-104",83,"2018",4,"4-46",40.06813,-76.90717204,"PAGP","E10","Sprayed",200,185,212,660.9,1102.6,479,845.7,809.7,1311.4,86,86,86,8.76704347826087,0.25,NA,12
"E10-105",147.5,"2018",8,"8-63",41.97527,-75.19598002,"NYEB","E10","Sprayed",185,172,212,479,845.7,331.1,632.8,809.7,1311.4,131,131,131,46.4670434782609,0.333333333333333,NA,12
"E10-106",105.5,"2018",5,"5-34",41.42692,-75.63466896,"PASC","E10","Sprayed",233,185,NA,1069.1,1675.8,479,845.7,NA,NA,105.5,105.5,105.5,NA,0.5,NA,2
"E10-107",81.5,"2018",13,"13-27",44.6076,-76.27898502,"ONCQ","E10","Sprayed",185,172,212,479,845.7,331.1,632.8,809.7,1311.4,80,80,80,4.56704347826087,0.166666666666667,NA,6
"E10-108",150.5,"2018",11,"11-15",43.28958,-76.128568,"NYWM","E10","Sprayed",200,185,212,660.9,1102.6,479,845.7,809.7,1311.4,150.5,150.5,150.5,54.0670434782609,0.142857142857143,NA,7
"E10-109",98,"2018",14,"14-30",44.29771,-78.300041,"ONPB","E10","Sprayed",179,172,212,386,722.7,331.1,632.8,809.7,1311.4,98,98,98,9.49704347826087,0,NA,6
"E10-11",106,"2018",16,"16-66",44.75284,-79.33799797,"ONWA","E10","Sprayed",179,172,212,386,722.7,331.1,632.8,809.7,1311.4,105.5,105.5,105.5,39.8170434782609,0,NA,9
"E10-110",91,"2018",17,"17-62",45.02376,-79.31190301,"ONBB","E10","Sprayed",185,172,212,479,845.7,331.1,632.8,809.7,1311.4,81,81,81,22.2270434782609,0.0909090909090909,NA,11
"E10-111",123.5,"2018",3,"3-75",40.23327,-77.280415,"PAOL","E10","Sprayed",200,185,212,660.9,1102.6,479,845.7,809.7,1311.4,121,121,121,13.0170434782609,0.333333333333333,NA,6
"E10-112",87,"2018",16,"16-13",44.75284,-79.33799797,"ONWA","E10","Sprayed",185,172,212,479,845.7,331.1,632.8,809.7,1311.4,87,87,87,20.7570434782609,0,NA,11
"E10-113",103,"2018",14,"14-79",44.29771,-78.300041,"ONPB","E10","Sprayed",185,172,212,479,845.7,331.1,632.8,809.7,1311.4,98.5,98.5,98.5,28.0270434782609,0.25,NA,8
"E10-114",85.5,"2018",5,"5-37",41.42692,-75.63466896,"PASC","E10","Sprayed",185,172,212,479,845.7,331.1,632.8,809.7,1311.4,85.5,85.5,85.5,4.20704347826087,0,NA,4
"E10-115",79,"2018",22,"22-32",46.75552,-79.04650404,"QCTM","E10","Sprayed",179,172,212,386,722.7,331.1,632.8,809.7,1311.4,78,78,78,20.0170434782609,0,NA,5
"E10-116",110,"2018",22,"22-15",46.75552,-79.04650404,"QCTM","E10","Sprayed",185,172,212,479,845.7,331.1,632.8,809.7,1311.4,110,110,110,20.2770434782609,0.2,NA,5
"E10-117",110,"2018",6,"6-19",41.57154,-74.48428896,"NYWU","E10","Sprayed",185,179,212,479,845.7,386,722.7,809.7,1311.4,110,110,110,4.91704347826087,0.333333333333333,NA,3
"E10-118",100.5,"2018",12,"12-3",44.54749,-76.12868903,"ONLY","E10","Sprayed",185,172,212,479,845.7,331.1,632.8,809.7,1311.4,103,103,103,21.5670434782609,0,NA,8
"E10-119",114.5,"2018",8,"8-12",41.97527,-75.19598002,"NYEB","E10","Sprayed",192,179,212,557.7,959.4,386,722.7,809.7,1311.4,116,116,116,11.8270434782609,0.5,NA,6
"E10-12",108.5,"2018",14,"14-11",44.29771,-78.300041,"ONPB","E10","Sprayed",192,185,212,557.7,959.4,479,845.7,809.7,1311.4,110,110,110,2.56704347826087,0,NA,4
"E10-120",101,"2018",20,"20-30",48.10384,-80.19977597,"ONKE","E10","Sprayed",212,185,212,809.7,1311.4,479,845.7,809.7,1311.4,100,100,100,0.157043478260871,0,NA,3
"E10-121",115.5,"2018",1,"1-2",38.8235,-77.71118397,"VABR","E10","Sprayed",212,185,212,809.7,1311.4,479,845.7,809.7,1311.4,114,114,114,6.22704347826087,0.142857142857143,NA,7
"E10-122",146,"2018",20,"20-41",48.10384,-80.19977597,"ONKE","E10","Sprayed",226,185,NA,988.4,1560.1,479,845.7,NA,NA,143,143,143,3.09704347826087,0.25,NA,4
"E10-123",124,"2018",3,"3-45",40.23327,-77.280415,"PAOL","E10","Sprayed",200,185,212,660.9,1102.6,479,845.7,809.7,1311.4,121.5,121.5,121.5,29.8470434782609,0.222222222222222,NA,9
"E10-124",111,"2018",3,"3-34",40.23327,-77.280415,"PAOL","E10","Sprayed",212,185,220,809.7,1311.4,479,845.7,920.9,1462.6,97,97,97,0.28704347826087,0.181818181818182,NA,11
"E10-125",112,"2018",8,"8-60",41.97527,-75.19598002,"NYEB","E10","Sprayed",185,179,212,479,845.7,386,722.7,809.7,1311.4,110,110,110,23.0770434782609,0,NA,10
"E10-126",130.5,"2018",10,"10-35",43.69717,-76.19529499,"NYLV","E10","Sprayed",200,185,212,660.9,1102.6,479,845.7,809.7,1311.4,132.5,132.5,132.5,18.8170434782609,0.2,NA,5
"E10-127",129.5,"2018",13,"13-45",44.6076,-76.27898502,"ONCQ","E10","Sprayed",192,172,212,557.7,959.4,331.1,632.8,809.7,1311.4,130.5,130.5,130.5,4.76704347826087,0,NA,4
"E10-128",67.5,"2018",19,"19-60",47.73136,-80.32791398,"ONEL","E10","Sprayed",172,172,212,331.1,632.8,331.1,632.8,809.7,1311.4,66,66,66,4.08704347826087,0,NA,6
"E10-129",103.5,"2018",6,"6-62",41.57154,-74.48428896,"NYWU","E10","Sprayed",200,172,212,660.9,1102.6,331.1,632.8,809.7,1311.4,104,104,104,10.2370434782609,0.111111111111111,NA,9
"E10-13",97,"2018",6,"6-65",41.57154,-74.48428896,"NYWU","E10","Sprayed",192,172,212,557.7,959.4,331.1,632.8,809.7,1311.4,97,97,97,2.47704347826087,0.25,NA,4
"E10-130",102,"2018",17,"17-74",45.02376,-79.31190301,"ONBB","E10","Sprayed",185,172,212,479,845.7,331.1,632.8,809.7,1311.4,99,99,99,27.1670434782609,0.25,NA,8
"E10-131",108,"2018",9,"9-49",42.79109,-76.135327,"NYTY","E10","Sprayed",192,179,212,557.7,959.4,386,722.7,809.7,1311.4,102.5,102.5,102.5,4.23704347826087,0,NA,6
"E10-132",130.5,"2018",18,"18-19",45.76868,-79.39777502,"ONSU","E10","Sprayed",192,172,212,557.7,959.4,331.1,632.8,809.7,1311.4,131,131,131,24.3170434782609,0.2,NA,5
"E10-133",129,"2018",1,"1-25",38.8235,-77.71118397,"VABR","E10","Sprayed",192,179,212,557.7,959.4,386,722.7,809.7,1311.4,128,128,128,33.1370434782609,0.25,NA,8
"E10-134",96.5,"2018",11,"11-41",43.28958,-76.128568,"NYWM","E10","Sprayed",185,172,212,479,845.7,331.1,632.8,809.7,1311.4,97.5,97.5,97.5,10.3170434782609,0.166666666666667,NA,6
"E10-135",131,"2018",5,"5-28",41.42692,-75.63466896,"PASC","E10","Sprayed",185,172,212,479,845.7,331.1,632.8,809.7,1311.4,112,112,112,21.7670434782609,0.5,NA,4
"E10-136",93.5,"2018",14,"14-16",44.29771,-78.300041,"ONPB","E10","Sprayed",179,172,212,386,722.7,331.1,632.8,809.7,1311.4,94.5,94.5,94.5,11.1170434782609,0.142857142857143,NA,7
"E10-137",118,"2018",13,"13-21",44.6076,-76.27898502,"ONCQ","E10","Sprayed",185,172,212,479,845.7,331.1,632.8,809.7,1311.4,119.5,119.5,119.5,8.75704347826087,0.2,NA,5
"E10-138",98,"2018",10,"10-54",43.69717,-76.19529499,"NYLV","E10","Sprayed",185,172,212,479,845.7,331.1,632.8,809.7,1311.4,98,98,98,42.0870434782609,0,NA,12
"E10-139",124,"2018",10,"10-30",43.69717,-76.19529499,"NYLV","E10","Sprayed",200,179,212,660.9,1102.6,386,722.7,809.7,1311.4,122.5,122.5,122.5,10.9370434782609,0.142857142857143,NA,7
"E10-14",143,"2018",11,"11-60",43.28958,-76.128568,"NYWM","E10","Sprayed",192,179,212,557.7,959.4,386,722.7,809.7,1311.4,143,143,143,NA,NA,NA,NA
"E10-140",110,"2018",8,"8-55",41.97527,-75.19598002,"NYEB","E10","Sprayed",179,172,212,386,722.7,331.1,632.8,809.7,1311.4,107,107,107,14.0970434782609,0,NA,4
"E10-141",96.5,"2018",4,"4-26",40.06813,-76.90717204,"PAGP","E10","Sprayed",192,179,212,557.7,959.4,386,722.7,809.7,1311.4,99,99,99,7.55704347826087,0.375,NA,8
"E10-142",110,"2018",6,"6-5",41.57154,-74.48428896,"NYWU","E10","Sprayed",200,172,212,660.9,1102.6,331.1,632.8,809.7,1311.4,103.5,103.5,103.5,8.46704347826087,0.285714285714286,NA,7
"E10-143",108,"2018",9,"9-33",42.79109,-76.135327,"NYTY","E10","Sprayed",185,172,212,479,845.7,331.1,632.8,809.7,1311.4,91.5,91.5,91.5,15.6370434782609,0.166666666666667,NA,6
"E10-144",107,"2018",11,"11-68",43.28958,-76.128568,"NYWM","E10","Sprayed",212,192,NA,809.7,1311.4,557.7,959.4,NA,NA,98,98,98,0.757043478260872,0,NA,6
"E10-145",108,"2018",2,"2-35",38.7966,-77.29988901,"VAFF","E10","Sprayed",185,172,212,479,845.7,331.1,632.8,809.7,1311.4,107.5,107.5,107.5,17.6370434782609,0,NA,7
"E10-146",108.5,"2018",13,"13-2",44.6076,-76.27898502,"ONCQ","E10","Sprayed",185,172,212,479,845.7,331.1,632.8,809.7,1311.4,107,107,107,18.5970434782609,0.2,NA,5
"E10-147",126,"2018",5,"5-33",41.42692,-75.63466896,"PASC","E10","Sprayed",212,192,220,809.7,1311.4,557.7,959.4,920.9,1462.6,127,127,127,8.27704347826087,0.25,NA,8
"E10-148",106.5,"2018",18,"18-22",45.76868,-79.39777502,"ONSU","E10","Sprayed",179,172,212,386,722.7,331.1,632.8,809.7,1311.4,107,107,107,28.4670434782609,0.2,NA,5
"E10-149",89,"2018",9,"9-47",42.79109,-76.135327,"NYTY","E10","Sprayed",192,172,212,557.7,959.4,331.1,632.8,809.7,1311.4,88.5,88.5,88.5,3.47704347826087,0,NA,5
"E10-15",127,"2018",11,"11-26",43.28958,-76.128568,"NYWM","E10","Sprayed",192,185,212,557.7,959.4,479,845.7,809.7,1311.4,125,125,125,1.84704347826087,0.333333333333333,NA,3
"E10-150",81,"2018",16,"16-52",44.75284,-79.33799797,"ONWA","E10","Sprayed",179,172,212,386,722.7,331.1,632.8,809.7,1311.4,76,76,76,20.4270434782609,0.0833333333333333,NA,12
"E10-151",95,"2018",15,"15-39",44.2915,-79.04909003,"ONBV","E10","Sprayed",179,172,212,386,722.7,331.1,632.8,809.7,1311.4,89,89,89,11.9870434782609,0,NA,5
"E10-152",115,"2018",18,"18-71",45.76868,-79.39777502,"ONSU","E10","Sprayed",192,179,212,557.7,959.4,386,722.7,809.7,1311.4,115.5,115.5,115.5,3.41704347826087,0.166666666666667,NA,6
"E10-153",115.5,"2018",4,"4-14",40.06813,-76.90717204,"PAGP","E10","Sprayed",192,179,212,557.7,959.4,386,722.7,809.7,1311.4,116,116,116,13.9570434782609,0.25,NA,8
"E10-154",89.5,"2018",22,"22-48",46.75552,-79.04650404,"QCTM","E10","Sprayed",192,172,212,557.7,959.4,331.1,632.8,809.7,1311.4,90,90,90,6.62704347826087,0.1,NA,10
"E10-155",87,"2018",8,"8-59",41.97527,-75.19598002,"NYEB","E10","Sprayed",185,172,212,479,845.7,331.1,632.8,809.7,1311.4,87,87,87,5.81704347826087,0.111111111111111,NA,9
"E10-156",110,"2018",12,"12-60",44.54749,-76.12868903,"ONLY","E10","Sprayed",185,172,212,479,845.7,331.1,632.8,809.7,1311.4,111,111,111,8.57704347826087,0,NA,7
