date,measurer,block,pos,veg,bud,flw,frt,abt,mer,sec,new,notes,,
2019-08-06,Claire,E6,148,114,152,148,136,21,0,0,0,,,
2019-08-06,Claire,E6,149,105,132,125,114,NA,0,0,0,,,
2019-08-06,Claire,E6,150,104,146.5,140.5,131,106,0,0,0,,,
2019-08-06,Claire,E6,151,90,117,113,104,91,0,0,0,,,
2019-08-06,Claire,E6,152,95,117,116.5,115,NA,0,0,0,,,
2019-08-06,Claire,E6,153,110,177,170,161,NA,0,0,0,,,
2019-08-06,Claire,E6,154,69,93,90,90,74,0,0,0,,,
2019-08-06,Claire,E6,155,125,150,142,137,130,0,0,0,,,
2019-08-06,Claire,E6,156,153,197.5,192,181,157,0,0,0,,,
2019-08-06,Claire,E6,157,111,145,140,134,115,0,0,0,,,
2019-08-06,Claire,E6,158,113,173,170,162,NA,0,0,0,,,
2019-08-06,Claire,E6,159,134,164,160,145,134,0,0,0,,,
2019-08-06,Claire,E6,160,128,141,136,132,129,0,0,0,,,
2019-08-06,Claire,E6,161,106,149,145,132,113,0,0,0,,,
2019-08-06,Claire,E6,162,101,109.5,104,102,NA,0,0,0,,,
2019-08-06,Claire,E6,163,132,157.5,154,144,NA,0,0,0,,,
2019-08-06,Claire,E6,164,86.5,114,109,100,93,0,0,0,,,
2019-08-06,Claire,E6,165,92,130,129.5,114,98,0,0,0,,,
2019-08-06,Claire,E6,166,131,NA,NA,NA,NA,1,0,0,,,
2019-08-06,Claire,E6,167,112,145,140,129,NA,0,0,0,,,
2019-08-06,Claire,E6,168,104,154,152,142,NA,0,0,0,,,
2019-08-06,Claire,E6,169,139,154,150,142,NA,0,0,0,,,
2019-08-06,Claire,E6,170,93,119,118,115,NA,0,0,0,,,
2019-08-06,Claire,E6,171,140,145.5,NA,NA,NA,0,0,0,,,
2019-08-06,Claire,E6,172,132,153,147,137,NA,0,0,0,,,
2019-08-06,Claire,E6,173,130,169,163,146,NA,1,0,0,,,
2019-08-06,Claire,E6,174,131,132.5,NA,NA,NA,0,0,0,,,
2019-08-06,Claire,E6,175,150,181,178,171,NA,0,0,0,,,
2019-08-06,Claire,E6,176,103,125,121,110,NA,0,0,0,,,
2019-08-06,Claire,E6,177,148,156,155,150,NA,0,0,0,,,
2019-08-06,Claire,E6,178,138,170,163,147,NA,0,0,0,,,
2019-08-06,Claire,E6,179,117,152,146,143,NA,0,0,0,,,
2019-08-06,Claire,E6,180,95,125,120,114,96,0,0,0,,,
2019-08-06,Claire,E6,181,112,153,151,147,NA,0,0,0,,,
2019-08-06,Claire,E6,182,110,111,NA,NA,NA,0,1,0,,,
2019-08-06,Claire,E6,183,149,175,169,158,NA,0,0,0,,,
2019-08-06,Claire,E6,184,105,116,108,107.5,107.5,0,0,0,,,
2019-08-06,Claire,E6,185,97,143,143,140,NA,1,0,0,,,
2019-08-06,Claire,E6,186,125,147,141,134,128,0,0,0,,,
2019-08-06,Claire,E6,187,104,132,126,120,106,0,0,0,,,
2019-08-06,Claire,E6,188,117,166,161.5,156,121,0,0,0,,,
2019-08-06,Claire,E6,189,123,162.5,162,143,123,0,0,0,,,
2019-08-06,Claire,E6,190,100,112,107,103,NA,0,0,0,,,
2019-08-06,Claire,E6,191,99,131,128,122,100,0,0,0,,,
2019-08-06,Claire,E6,192,140,157,156,151,145,1,0,0,,,
2019-08-06,Claire,E6,193,106,136,132,124,NA,0,0,0,,,
2019-08-06,Claire,E6,194,116,132.5,128,118,NA,0,0,0,,,
2019-08-06,Claire,E6,195,115,141,136,123,NA,0,0,0,,,
2019-08-06,Claire,E6,196,130,164,161,156,NA,0,0,0,,,
2019-08-06,Claire,E6,197,148,158,153,151,NA,0,0,0,,,
2019-08-06,Claire,E6,198,118,154,148,141,118,0,0,0,,,
2019-08-06,Claire,E6,199,96,163,159,151,NA,0,0,0,,,
2019-08-06,Claire,E6,200,153,164.5,162,158,NA,0,1,0,,,
2019-08-07,Evelyn,E7,1,85,99,94,89,88,0,0,0,,,
2019-08-07,Evelyn,E7,2,107,150.5,144,129,113,0,0,0,,,
2019-08-07,Evelyn,E7,3,144,148.5,NA,NA,NA,0,0,0,,,
2019-08-07,Evelyn,E7,4,109,115,NA,NA,NA,1,0,0,,,
2019-08-07,Evelyn,E7,5,98,120,120,120,NA,1,0,0,,,
2019-08-07,Evelyn,E7,6,103,134,130,124,NA,0,0,0,,,
2019-08-07,Evelyn,E7,7,100,111,110.5,109,NA,1,0,0,,,
2019-08-07,Evelyn,E7,8,73,NA,NA,NA,NA,1,0,0,,,
2019-08-07,Evelyn,E7,9,101,127,127,127,127,1,0,0,,,
2019-08-07,Evelyn,E7,10,95,120,116,113,96,0,0,0,,,
2019-08-07,Evelyn,E7,11,79,96,94,94,90,0,0,0,,,
2019-08-07,Evelyn,E7,12,99,134,131,128,NA,0,0,0,,,
2019-08-07,Evelyn,E7,13,110,122,122,122,122,1,0,0,,,
2019-08-07,Evelyn,E7,14,86,129,127,124,NA,0,0,0,,,
2019-08-07,Evelyn,E7,15,77,104,97,91,79,0,0,0,,,
2019-08-07,Evelyn,E7,16,83,87,NA,NA,NA,0,0,0,,,
2019-08-07,Evelyn,E7,17,73,98,94,88,76,0,0,0,,,
2019-08-07,Evelyn,E7,18,92,104.5,100,96,NA,0,0,0,,,
2019-08-07,Evelyn,E7,19,103,122,118,115,108,0,0,0,,,
2019-08-07,Evelyn,E7,20,86,108.5,105,98,88,0,0,0,,,
2019-08-07,Evelyn,E7,21,73,103.5,105,93,78,0,0,0,,,
2019-08-07,Evelyn,E7,22,86,112,111,110,NA,0,0,0,,,
2019-08-07,Evelyn,E7,23,95,116,112,111,NA,0,0,0,,,
2019-08-07,Evelyn,E7,24,108,141,138,129,NA,0,0,0,,,
2019-08-07,Evelyn,E7,25,110,121,118,118,113,0,0,0,,,
2019-08-07,Evelyn,E7,26,73,84,84,84,84,1,0,0,,,
2019-08-07,Evelyn,E7,27,80,100,96,93,82,0,0,0,,,
2019-08-07,Evelyn,E7,28,91,121,117,113,NA,0,0,0,,,
2019-08-07,Evelyn,E7,29,73,101,99,93,NA,0,0,0,,,
2019-08-07,Evelyn,E7,30,107,131,128,127,108,0,0,0,,,
2019-08-07,Evelyn,E7,31,88,130,126,121,NA,0,0,0,,,
2019-08-07,Evelyn,E7,32,87,112.5,108,102,NA,0,0,0,,,
2019-08-07,Evelyn,E7,33,86,108,102,97,NA,0,0,0,,,
2019-08-07,Evelyn,E7,34,59,NA,NA,NA,NA,1,0,0,,,
2019-08-07,Evelyn,E7,35,92,120.5,116,108,NA,0,0,0,,,
2019-08-07,Evelyn,E7,36,89,91,NA,NA,NA,1,0,0,,,
2019-08-07,Evelyn,E7,37,74,93.5,90,80,NA,0,0,0,,,
2019-08-07,Evelyn,E7,38,94,122,118,111,NA,0,0,0,,,
2019-08-07,Evelyn,E7,39,103,125,123,118,NA,0,0,0,,,
2019-08-07,Evelyn,E7,40,108,114,110,110,NA,1,0,0,,,
2019-08-07,Evelyn,E7,41,101,151.5,146,139,NA,0,0,0,,,
2019-08-07,Evelyn,E7,42,75,83,79,79,79,1,0,0,,,
2019-08-07,Evelyn,E7,43,NA,NA,NA,NA,NA,NA,NA,NA,,,
2019-08-07,Evelyn,E7,44,93,94,NA,NA,NA,1,0,0,,,
2019-08-07,Evelyn,E7,45,93,120,115,109,95,0,0,0,,,
2019-08-07,Evelyn,E7,46,70,NA,NA,NA,NA,1,0,0,,,
2019-08-07,Evelyn,E7,47,40,75,72,66,43,0,0,0,,,
2019-08-07,Evelyn,E7,48,100,133,129,122,103,0,0,0,,,
2019-08-07,Evelyn,E7,49,89,114,111,106,NA,0,0,0,,,
2019-08-07,Evelyn,E7,50,84,132,130,124,NA,0,0,0,,,
2019-08-07,Evelyn,E7,51,131,147,141,134,133,0,1,0,,,
2019-08-07,Evelyn,E7,52,118,131.5,127,122,NA,0,0,0,,,
2019-08-07,Evelyn,E7,53,88,121,115,102,90,0,0,0,,,
2019-08-07,Evelyn,E7,54,112,134,134,134,134,1,0,0,,,
2019-08-07,Evelyn,E7,55,102,130,124,117,NA,0,0,0,,,
2019-08-07,Evelyn,E7,56,63,90,90,90,NA,0,0,0,,,
2019-08-07,Evelyn,E7,57,96,129,125,115,NA,0,0,0,,,
2019-08-07,Evelyn,E7,58,81,97,91,84,NA,0,0,0,,,
2019-08-07,Evelyn,E7,59,98,117,114,105,NA,0,0,0,,,
2019-08-07,Evelyn,E7,60,142,164,159,147,NA,1,0,0,,,
2019-08-07,Evelyn,E7,61,113,140,137,130,115,1,0,0,,,
2019-08-07,Evelyn,E7,62,108,150,143,136,117,0,0,0,,,
2019-08-07,Evelyn,E7,63,112,137,135,130,115,1,0,0,,,
2019-08-07,Evelyn,E7,64,98,117,113,111,104,0,0,0,,,
2019-08-07,Evelyn,E7,65,81,97,96,92,NA,0,0,0,,,
2019-08-07,Evelyn,E7,66,85,115.5,112,103,86,0,0,0,,,
2019-08-07,Evelyn,E7,67,83,94,90.5,85,NA,0,0,0,,,
2019-08-07,Evelyn,E7,68,66,103,96,82,68,0,0,0,,,
2019-08-07,Evelyn,E7,69,109,123,120,120,118,1,0,0,,,
2019-08-07,Evelyn,E7,70,89,112.5,110,105,NA,0,0,0,,,
2019-08-07,Evelyn,E7,71,77,111,105,102,90,0,0,0,,,
2019-08-07,Evelyn,E7,72,114,115,NA,NA,NA,1,0,0,,,
2019-08-07,Evelyn,E7,73,70,96,90,83,72,0,0,0,,,
2019-08-07,Evelyn,E7,74,132,154,148,146,133,1,0,0,,,
2019-08-07,Evelyn,E7,75,99,121,119,110,NA,0,0,0,,,
2019-08-07,Evelyn,E7,76,131,159,151,142,141,0,1,0,,,
2019-08-07,Evelyn,E7,77,63,99,99,95,66,1,0,0,,,
2019-08-07,Evelyn,E7,78,93,123,123,123,NA,0,0,0,,,
2019-08-07,Evelyn,E7,79,115,128,128,123,NA,1,0,0,,,
2019-08-07,Evelyn,E7,80,107,137,132,128,110,0,0,0,,,
2019-08-07,Evelyn,E7,81,106,151,146,140,NA,0,0,0,,,
2019-08-07,Evelyn,E7,82,110,127.5,122,116,NA,0,0,0,,,
2019-08-07,Evelyn,E7,83,104,111,111,111,NA,0,0,0,,,
2019-08-07,Evelyn,E7,84,102,117,112,107,NA,0,0,0,,,
2019-08-07,Evelyn,E7,85,119,142,136,129,120,0,0,0,,,
2019-08-07,Evelyn,E7,86,79,106,100,88,NA,0,0,0,,,
2019-08-07,Evelyn,E7,87,105,140,140,135,NA,0,0,0,,,
2019-08-07,Evelyn,E7,88,119,141.5,136,129,NA,0,0,0,,,
2019-08-07,Evelyn,E7,89,80,108,103,95,87,0,0,0,,,
2019-08-07,Evelyn,E7,90,89,126,124,114,91,0,0,0,,,
2019-08-07,Evelyn,E7,91,116,137,132,130,128,0,0,0,,,
2019-08-07,Evelyn,E7,92,66,96,96,96,71,0,0,0,,,
2019-08-07,Evelyn,E7,93,75,91.5,86,80,NA,0,0,0,,,
2019-08-07,Evelyn,E7,94,119,134,133,133,121,0,0,0,,,
2019-08-07,Evelyn,E7,95,108,112,109,NA,NA,0,0,0,,,
2019-08-07,Evelyn,E7,96,87,132,131,124,91,0,0,0,,,
2019-08-07,Evelyn,E7,97,155,186,179,171,160,0,0,0,,,
2019-08-07,Evelyn,E7,98,78,115.5,108,104,81,0,0,0,,,
2019-08-07,Evelyn,E7,99,102,141.5,135,118,NA,0,0,0,,,
2019-08-07,Evelyn,E7,100,122,163,158,154,126,1,0,0,,,
2019-08-07,Evelyn,E7,101,97,124,120,113,100,0,0,0,,,
2019-08-07,Evelyn,E7,102,84,86.5,NA,NA,NA,0,0,0,,,
2019-08-07,Evelyn,E7,103,88,122,114,103,93,0,0,0,,,
2019-08-07,Evelyn,E7,104,72,103,97,91,76,0,0,0,,,
2019-08-07,Evelyn,E7,105,104,133.5,127,112,NA,0,0,0,,,
2019-08-07,Evelyn,E7,106,96,121,114,104,98,0,0,0,,,
2019-08-07,Evelyn,E7,107,58,66.5,NA,NA,NA,0,0,0,,,
2019-08-07,Evelyn,E7,108,88,113,110,100,91,0,0,0,,,
2019-08-07,Evelyn,E7,109,95,140,133,124,98,0,0,0,,,
2019-08-07,Evelyn,E7,110,80,90,86,82,NA,0,0,1,,,
2019-08-07,Evelyn,E7,111,64,80,78,72,NA,0,0,0,,,
2019-08-07,Evelyn,E7,112,68,101,98,94,71,0,0,0,,,
2019-08-07,Evelyn,E7,113,64,80,80,76,64.5,0,0,0,,,
2019-08-07,Evelyn,E7,114,NA,NA,NA,NA,NA,NA,NA,NA,,,
2019-08-07,Evelyn,E7,115,95,121.5,118,107,97,0,0,0,,,
2019-08-07,Evelyn,E7,116,94,105,100,NA,NA,0,0,0,,,
2019-08-07,Evelyn,E7,117,70,94,91,87,77,0,0,0,,,
2019-08-07,Evelyn,E7,118,79,90,80,NA,NA,0,0,0,,,
2019-08-07,Evelyn,E7,119,98,126,122,119,NA,0,0,0,,,
2019-08-07,Evelyn,E7,120,NA,NA,NA,NA,NA,NA,NA,NA,,,
2019-08-07,Evelyn,E7,121,112,130,123,113,NA,0,0,0,,,
2019-08-07,Evelyn,E7,122,78,101.5,97,91,NA,0,0,0,,,
2019-08-07,Evelyn,E7,123,71,105,104.5,101,NA,0,0,0,,,
2019-08-07,Evelyn,E7,124,63,73,71,65,NA,0,0,0,,,
2019-08-07,Evelyn,E7,125,88,130,125,112,92,0,0,0,,,
2019-08-07,Evelyn,E7,126,92,135,134,129,NA,0,0,0,,,
2019-08-07,Evelyn,E7,127,90,118,114,106,92,0,0,0,,,
2019-08-07,Evelyn,E7,128,91,NA,NA,NA,NA,1,0,0,,,
2019-08-07,Evelyn,E7,129,87,129.5,128,120,88,0,0,0,,,
2019-08-07,Evelyn,E7,130,89,117,113,104,NA,0,0,0,,,
2019-08-07,Evelyn,E7,131,75,95,92,86,NA,0,0,0,,,
2019-08-07,Evelyn,E7,132,90,114,108,102,NA,0,0,0,,,
2019-08-07,Evelyn,E7,133,122,123,NA,NA,NA,0,2,0,,,
2019-08-07,Evelyn,E7,134,92,120,113,108,94,0,0,0,,,
2019-08-07,Evelyn,E7,135,97,123,118,111,99,0,0,0,,,
2019-08-07,Evelyn,E7,136,103,125,122,118,NA,0,1,0,,,
2019-08-07,Evelyn,E7,137,88,121,118,111,90,0,0,0,,,
2019-08-07,Evelyn,E7,138,99,117,112,NA,NA,0,0,0,,,
2019-08-07,Evelyn,E7,139,115,134,126,119,116,0,0,0,,,
2019-08-07,Evelyn,E7,140,85,93,88,NA,NA,0,0,0,,,
2019-08-07,Evelyn,E7,141,80,94.5,93,90,NA,0,0,0,,,
2019-08-07,Evelyn,E7,142,79,119,115,109,NA,0,0,0,,,
2019-08-07,Evelyn,E7,143,NA,NA,NA,NA,NA,NA,NA,NA,,,
2019-08-07,Evelyn,E7,144,90,106,101,95,92,0,0,0,,,
2019-08-07,Evelyn,E7,145,81,108,103,100,NA,0,0,0,,,
2019-08-07,Evelyn,E7,146,90,109,103,101,NA,0,0,0,,,
2019-08-07,Evelyn,E7,147,73,89,89,83,75,1,0,0,,,
2019-08-07,Evelyn,E7,148,88,118,112,103,90,0,0,0,,,
2019-08-07,Evelyn,E7,149,75,96,90,82,NA,0,0,0,,,
2019-08-07,Evelyn,E7,150,91,123,118,112,NA,0,0,0,,,
2019-08-07,Evelyn,E7,151,80,104,97,88,NA,0,0,0,,,
2019-08-07,Evelyn,E7,152,70,83.5,78,71,NA,0,0,0,,,
2019-08-07,Evelyn,E7,153,99,124,118,112,NA,0,0,0,,,
2019-08-07,Evelyn,E7,154,80,92,87,NA,NA,0,0,0,,,
2019-08-07,Evelyn,E7,155,NA,NA,NA,NA,NA,NA,NA,NA,,,
2019-08-07,Evelyn,E7,156,76,108.5,106,98,78,0,0,0,,,
2019-08-07,Evelyn,E7,157,78,104,101,89,NA,1,0,0,,,
2019-08-07,Evelyn,E7,158,81,110,105,98,NA,0,0,0,,,
2019-08-07,Evelyn,E7,159,111,112,NA,NA,NA,0,0,0,,,
2019-08-07,Evelyn,E7,160,75,83,80,77,NA,0,0,0,,,
2019-08-07,Evelyn,E7,161,90,91,NA,NA,NA,0,0,0,,,
2019-08-07,Evelyn,E7,162,81,106,101,90,83,0,0,0,,,
2019-08-07,Evelyn,E7,163,87,102,96,90,NA,0,0,0,,,
2019-08-07,Evelyn,E7,164,90,127.5,123,114,92,0,0,0,,,
2019-08-07,Evelyn,E7,165,70,109,108,104,72,0,0,0,,,
2019-08-07,Evelyn,E7,166,95,127,122,111,NA,0,0,0,,,
2019-08-07,Evelyn,E7,167,76,111,106,94,79,0,0,0,,,
2019-08-07,Evelyn,E7,168,75,131,130,123,77,0,0,0,,,
2019-08-07,Evelyn,E7,169,76,106,101,95,78,0,0,0,,,
2019-08-07,Evelyn,E7,170,78,NA,NA,NA,NA,1,0,0,,,
2019-08-07,Evelyn,E7,171,104,113,108,NA,NA,0,0,0,,,
2019-08-07,Evelyn,E7,172,85,109,98,95,86,0,0,0,,,
2019-08-07,Evelyn,E7,173,76,96,93,85,77,0,0,0,,,
2019-08-07,Evelyn,E7,174,63,86,84,80,65,0,0,0,,,
2019-08-07,Evelyn,E7,175,84,93,93,93,93,1,0,0,,,
2019-08-07,Evelyn,E7,176,88,89,NA,NA,NA,0,0,0,,,
2019-08-07,Evelyn,E7,177,72,NA,NA,NA,NA,1,0,0,,,
2019-08-07,Evelyn,E7,178,107,118,114,112,NA,0,0,0,,,
2019-08-07,Evelyn,E7,179,111,112,NA,NA,NA,0,0,0,,,
2019-08-07,Evelyn,E7,180,108,134,130,119,110,1,0,0,,,
2019-08-07,Evelyn,E7,181,84,114,111,105,87,0,0,0,,,
2019-08-07,Evelyn,E7,182,131,160.5,153,141,136,0,0,0,,,
2019-08-07,Evelyn,E7,183,NA,NA,NA,NA,NA,NA,NA,NA,,,
2019-08-07,Evelyn,E7,184,73,94,90,82,76,0,0,0,,,
2019-08-07,Evelyn,E7,185,29,NA,NA,NA,NA,1,0,0,,,
2019-08-07,Evelyn,E7,186,4,NA,NA,NA,NA,0,0,0,,,
2019-08-07,Evelyn,E7,187,74,75,NA,NA,NA,0,0,0,,,
2019-08-07,Evelyn,E7,188,97,133,130,120,99,0,0,0,,,
2019-08-07,Evelyn,E7,189,97,124,117,110,98,0,0,0,,,
2019-08-07,Evelyn,E7,190,104,128,124,114,NA,0,0,0,,,
2019-08-07,Evelyn,E7,191,85,118,114,107,86,0,0,0,,,
2019-08-07,Evelyn,E7,192,79,NA,NA,NA,NA,1,0,0,,,
2019-08-07,Evelyn,E7,193,85,97,94,92,87,0,0,0,,,
2019-08-07,Evelyn,E7,194,64,82,82,82,NA,0,0,0,,,
2019-08-07,Evelyn,E7,195,86,93,93,93,93,0,0,0,,,
2019-08-07,Evelyn,E7,196,91,100,98,95,94,0,0,0,,,
2019-08-07,Evelyn,E7,197,79,NA,NA,NA,NA,1,0,0,,,
2019-08-07,Evelyn,E7,198,109,110,NA,NA,NA,0,0,0,,,
2019-08-07,Evelyn,E7,199,75,102,98,91,NA,0,0,0,,,
2019-08-07,Evelyn,E7,200,93,122,122,112,NA,1,0,0,,,
2019-08-07,Evelyn,E7,201,102,NA,NA,NA,NA,1,0,0,,,
2019-08-07,Evelyn,E7,202,83,NA,NA,NA,NA,1,0,0,,,
2019-08-07,Claire,E8,1,126,143,140,135,NA,0,1,0,,,
2019-08-07,Claire,E8,2,125,151.5,147,145,136,0,0,0,,,
2019-08-07,Claire,E8,3,102,128,124,119,104,0,0,0,,,
2019-08-07,Claire,E8,4,97,134,130,122,NA,0,0,0,,,
2019-08-07,Claire,E8,5,109,128,126,120,NA,0,0,0,,,
2019-08-07,Claire,E8,6,81,131,129,124,NA,0,0,0,,,
2019-08-07,Claire,E8,7,96,105,101,97,NA,0,0,0,,,
2019-08-07,Claire,E8,8,123,151,146,139,129,0,0,0,,,
2019-08-07,Claire,E8,9,71,84,83,76,NA,0,0,0,,,
2019-08-07,Claire,E8,10,98,138,135,130,NA,0,0,0,,,
2019-08-07,Claire,E8,11,136,148,147.5,147.5,147.5,0,0,0,,,
2019-08-07,Claire,E8,12,106,136,130,123,107,0,0,0,,,
2019-08-07,Claire,E8,13,96,124,119,111,97,0,0,0,,,
2019-08-07,Claire,E8,14,101.5,146,139,134,108,0,0,0,,,
2019-08-07,Claire,E8,15,77,98,95,90,78,0,0,0,,,
2019-08-07,Claire,E8,16,80,118,117,114,82,0,0,0,,,
2019-08-07,Claire,E8,17,146,148,NA,NA,NA,1,0,0,,,
2019-08-07,Claire,E8,18,71,71.5,NA,NA,NA,0,0,0,,,
2019-08-07,Claire,E8,19,96,103,98,NA,NA,0,0,0,,,
2019-08-07,Claire,E8,20,105,106,NA,NA,NA,1,0,0,,,
2019-08-07,Claire,E8,21,106.5,150,144,140,111,0,0,0,,,
2019-08-07,Claire,E8,22,89,123,119,113,92,0,0,0,,,
2019-08-07,Claire,E8,23,72,96,92,87,NA,0,0,0,,,
2019-08-07,Claire,E8,24,103,116,112,106,104,0,0,0,,,
2019-08-07,Claire,E8,25,95,141,137,129,NA,0,0,0,,,
2019-08-07,Claire,E8,26,106,169,165,151,NA,0,0,0,,,
2019-08-07,Claire,E8,27,85,99,95,94,91,0,0,0,,,
2019-08-07,Claire,E8,28,112,137,136.5,136.5,136.5,0,0,0,,,
2019-08-07,Claire,E8,29,90,135,129,122,NA,0,0,0,,,
2019-08-07,Claire,E8,30,88,96,94,92,90,0,0,0,,,
2019-08-07,Claire,E8,31,68,111,108,100,NA,0,0,0,,,
2019-08-07,Claire,E8,32,74,100,96,87,75,0,0,0,,,
2019-08-07,Claire,E8,33,107,123,118,112,108,0,0,0,,,
2019-08-07,Claire,E8,34,89,108,103,95,91,0,0,0,,,
2019-08-07,Claire,E8,35,101,127,125,122,NA,0,0,0,,,
2019-08-07,Claire,E8,36,96,132,125,114,NA,0,0,0,,,
2019-08-07,Claire,E8,37,86,98,92,90,NA,0,0,0,,,
2019-08-07,Claire,E8,38,83,94,90,89.5,82,0,0,0,,,
2019-08-07,Claire,E8,39,69.5,94,91,86,70,0,0,0,,,
2019-08-07,Claire,E8,40,71,116,113,108,NA,0,0,0,,,
2019-08-07,Claire,E8,41,120,158,152,149,124,0,0,0,,,
2019-08-07,Claire,E8,42,118,145,141,138,NA,0,0,0,,,
2019-08-07,Claire,E8,43,98,157,152,145,NA,0,0,0,,,
2019-08-07,Claire,E8,44,97,125,120,116,NA,0,0,0,,,
2019-08-07,Claire,E8,45,126,166,160,149,NA,0,0,0,,,
2019-08-07,Claire,E8,46,73,75,91,85,74,0,0,0,,,
2019-08-07,Claire,E8,47,88,121,116,113,NA,0,0,0,,,
2019-08-07,Claire,E8,48,66,97,91,89,NA,0,0,0,,,
2019-08-07,Claire,E8,49,101,107,105,105,NA,0,0,0,,,
2019-08-07,Claire,E8,50,82,113.5,109,97,NA,0,0,0,,,
2019-08-07,Claire,E8,51,71,119,116,115,NA,0,0,0,,,
2019-08-07,Claire,E8,52,69,91,87,84,72,0,0,0,,,
2019-08-07,Claire,E8,53,94,121,114,107,95,0,0,0,,,
2019-08-07,Claire,E8,54,99,133,130,123,NA,0,0,0,,,
2019-08-07,Claire,E8,55,105,123,119,117,116,0,0,0,,,
2019-08-07,Claire,E8,56,107,109,NA,NA,NA,0,0,0,,,
2019-08-07,Claire,E8,57,88,129,124,114,111,0,0,0,,,
2019-08-07,Claire,E8,58,93,NA,NA,NA,NA,1,0,0,,,
2019-08-07,Claire,E8,59,121,190,174,159,121,0,0,0,,,
2019-08-07,Claire,E8,60,95,123.5,119,113,NA,0,0,0,,,
2019-08-07,Claire,E8,61,57,107,107,107,NA,0,0,0,,,
2019-08-07,Claire,E8,62,131,148,142,139,134,0,1,0,,,
2019-08-07,Claire,E8,63,102,125,117,116,113,0,0,0,,,
2019-08-07,Claire,E8,64,65,107,103,97,68,0,0,0,,,
2019-08-07,Claire,E8,65,103,133,132,132.5,105,0,0,0,,,
2019-08-07,Claire,E8,66,102,139,134,127,104,0,0,0,,,
2019-08-07,Claire,E8,67,99,130,125,123,NA,0,0,0,,,
2019-08-07,Claire,E8,68,129,175,166,162,140,0,0,0,,,
2019-08-07,Claire,E8,69,106,139,133,123,110,0,0,0,,,
2019-08-07,Claire,E8,70,91,123,115,106,NA,0,0,0,,,
2019-08-07,Claire,E8,71,112,165,160,147,114,0,0,0,,,
2019-08-07,Claire,E8,72,120,143,143,135,NA,1,0,0,,,
2019-08-07,Claire,E8,73,68,94,89,82,71,0,0,0,,,
2019-08-07,Claire,E8,74,106,43,138,131,107,0,0,0,,,
2019-08-07,Claire,E8,75,84,103,101,96,NA,0,0,0,,,
2019-08-07,Claire,E8,76,121,150,145,138,NA,0,0,0,,,
2019-08-07,Claire,E8,77,94,136,130,120,96,0,0,0,,,
2019-08-07,Claire,E8,78,49,49.5,NA,NA,NA,0,0,0,,,
2019-08-07,Claire,E8,79,109,154,150,139,113,0,0,0,,,
2019-08-07,Claire,E8,80,102,128,123,119,104,0,0,0,,,
2019-08-07,Claire,E8,81,53,87,86,83,54,0,0,0,,,
2019-08-07,Claire,E8,82,93,106,104,97,NA,0,0,0,,,
2019-08-07,Claire,E8,83,108,122,119,116,NA,0,0,0,,,
2019-08-07,Claire,E8,84,113,NA,NA,NA,NA,0,0,0,,,
2019-08-07,Claire,E8,85,90,NA,NA,NA,NA,0,0,0,,,
2019-08-07,Claire,E8,86,87,143,140,128,93,0,0,0,,,
2019-08-07,Claire,E8,87,100,103,NA,NA,NA,0,0,0,,,
2019-08-07,Claire,E8,88,84,114,108,100,88,0,0,0,,,
2019-08-07,Claire,E8,89,102,125,121,119,105,0,0,0,,,
2019-08-07,Claire,E8,90,103,115,113,109,NA,0,2,0,,,
2019-08-07,Claire,E8,91,107,125,123,120,119,0,0,0,,,
2019-08-07,Claire,E8,92,108,158,153,148,112,0,0,0,,,
2019-08-07,Claire,E8,93,96,108,104,103.5,102,0,0,0,,,
2019-08-07,Claire,E8,94,111,135,129,123,NA,0,0,0,,,
2019-08-07,Claire,E8,95,105,131,129,124,NA,0,0,0,,,
2019-08-07,Claire,E8,96,104,128,125,125,107,0,0,0,,,
2019-08-07,Claire,E8,97,107,140,135,125,NA,0,0,0,,,
2019-08-07,Claire,E8,98,76,109,108.5,104,80,0,0,0,,,
2019-08-07,Claire,E8,99,114,161,154,135,122,0,0,0,,,
2019-08-07,Claire,E8,100,125,136,134,131,NA,0,0,0,,,
2019-08-07,Claire,E8,101,108,123,121,115,NA,0,0,0,,,
2019-08-07,Claire,E8,102,124,136,132,129,NA,0,0,0,,,
2019-08-07,Claire,E8,103,136,142,137,NA,NA,0,0,0,,,
2019-08-07,Claire,E8,104,123,174,168,160,128,0,0,0,,,
2019-08-07,Claire,E8,105,105,130,129,128.5,127,0,0,0,,,
2019-08-07,Claire,E8,106,114,152,144,139,120,0,0,0,,,
2019-08-07,Claire,E8,107,112,123,120,116,NA,0,0,0,,,
2019-08-07,Claire,E8,108,112,128,122,119,NA,0,0,0,,,
2019-08-07,Claire,E8,109,106,128,125,120,113,0,0,0,,,
2019-08-07,Claire,E8,110,121,146,143,129,NA,0,0,0,,,
2019-08-07,Claire,E8,111,160,199,194,191,168,0,0,0,,,
2019-08-07,Claire,E8,112,111,158,154,141,113,0,0,0,,,
2019-08-07,Claire,E8,113,112,145,141,136,NA,0,0,0,,,
2019-08-07,Claire,E8,114,71,101,98,94,76,0,0,0,,,
2019-08-07,Claire,E8,115,102,135,130,124,102,0,0,0,,,
2019-08-07,Claire,E8,116,63,100,93,87,71,0,0,0,,,
2019-08-07,Claire,E8,117,125,146,140,135,127,0,0,0,,,
2019-08-07,Claire,E8,118,121,150,149.5,149.5,147,0,0,0,,,
